movie_id,title,original_language,popularity,vote_average,vote_count,runtime,budget,revenue,director,release_date,release_year,release_month,budget_category,rating_category,status,tagline,overview,decade
1339713,Obsession,en,770.2638,7.9,768,108,750000,286494000,Curry Barker,2026-05-13,2026,5,Low,Good,Released,Be careful who you wish for…,"After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",2020s
879945,The Unknown Man,nl,697.808,7.833,9,23,0,0,Anthony Schatteman,2021-10-16,2021,10,Unknown,Good,Released,A dangerous fascination.,"Louis, a Flemish writer, decides to isolate himself at the Côte d’Azur, hoping this place will bring him inspiration.",2020s
936075,Michael,en,611.2146,8.626,2361,128,250000000,932200000,Antoine Fuqua,2026-04-22,2026,4,Blockbuster,Excellent,Released,Discover the making of a king.,"The story of Michael Jackson, one of the most influential artists the world has ever known, and his life beyond the music. His journey from the discovery of his extraordinary talent as the lead of the Jackson Five, to the visionary artist whose creative ambition fueled a relentless pursuit to become the biggest entertainer in the world, highlighting both his life off-stage and some of the most iconic performances from his early solo career.",2020s
931285,Mortal Kombat II,en,607.1981,8.016,1317,116,80000000,128751044,Simon McQuoid,2026-05-06,2026,5,High,Excellent,Released,Their fight. Our future.,"The fan favorite champions—now joined by Johnny Cage himself—are pitted against one another in the ultimate, no-holds barred, gory battle to defeat the dark rule of Shao Kahn that threatens the very existence of the Earthrealm and its defenders.",2020s
1057265,Peddi,te,597.1214,6.838,40,192,36500000,0,Buchi Babu Sana,2026-06-03,2026,6,Medium,Average,Released,Hurt. Bruised. But not beaten.,"In 1980s rural Andhra Pradesh, a spirited villager unites his community through sports to defend their pride against a powerful rival.",2020s
1308553,Hai Jawani Toh Ishq Hona Hai,hi,483.2393,5.188,16,136,0,0,David Dhawan,2026-06-04,2026,6,Unknown,Average,Released,,"When Jass leaves his marriage over conflicting priorities, a new romance abroad is upended by shocking revelations, forcing him to confront love, loyalty, and the true meaning of commitment.",2020s
1367220,Karuppu,ta,467.9328,7.2,16,151,16000000,36000000,RJ Balaji,2026-05-14,2026,5,Medium,Good,Released,,"In a world where justice falters, guardian deity Vettai Karuppu takes the guise of a lawyer to battle a corrupt legal system preying on the powerless.",2020s
1275779,Disclosure Day,en,371.3022,6.9,334,145,115000000,92900000,Steven Spielberg,2026-06-10,2026,6,High,Average,Released,We deserve to know.,"If you found out we weren’t alone, if someone showed you, proved it to you, would that frighten you?",2020s
1226863,The Super Mario Galaxy Movie,en,334.6102,8.177,2594,98,110000000,1000843925,Michael Jelenic,2026-04-01,2026,4,High,Excellent,Released,The galaxy awaits.,"Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",2020s
1228710,The Mandalorian and Grogu,en,315.2204,6.8,468,132,165000000,315100000,Jon Favreau,2026-05-20,2026,5,Blockbuster,Average,Released,"If you're searching for new adventure, ""this is the way.""","The evil Empire has fallen, and Imperial warlords remain scattered throughout the galaxy. As the fledgling New Republic works to protect everything the Rebellion fought for, they have enlisted the help of legendary Mandalorian bounty hunter Din Djarin and his young apprentice Grogu.",2020s
1103473,KD – The Devil,kn,239.7355,7.5,2,141,0,0,Prem,2026-04-30,2026,4,Unknown,Good,Released,,"In the early 1970s, a petty criminal Kaali unwittingly involves himself with underworld thugs, catalyzing events beyond his control.",2020s
454639,Masters of the Universe,en,237.6289,7.311,206,141,200000000,86100000,Travis Knight,2026-06-03,2026,6,Blockbuster,Good,Released,Witness how he became He-Man.,"After being separated for 15 years, the Sword of Power leads Prince Adam back to Eternia, where he discovers his home shattered under the fiendish rule of Skeletor. To save his family and his world, Adam must join forces with his closest allies, Teela and Duncan/Man-At-Arms, and embrace his true destiny as He-Man — the most powerful man in the universe.",2020s
1304313,Lee Cronin's The Mummy,en,236.2443,8.052,1825,133,22000000,90452113,Lee Cronin,2026-04-15,2026,4,Medium,Excellent,Released,What happened to Katie?,"The young daughter of a journalist disappears into the desert without a trace—eight years later, the broken family is shocked when she is returned to them, as what should be a joyful reunion turns into a living nightmare.",2020s
1523145,Your Heart Will Be Broken,ru,231.9825,6.9,88,134,3716000,7578000,Mikhail Vaynberg,2026-03-26,2026,3,Low,Average,Released,,"High school student Polina is saved from bullying at her new school and makes a deal with the main bully Bars: he must pretend to be her boyfriend and protect her, and she must do everything he says. During this game, the couple develops real feelings, but her family and classmates have reasons to separate the lovers.",2020s
1122573,In the Grey,en,186.7944,6.639,226,97,70000000,17362134,Guy Ritchie,2026-05-13,2026,5,High,Average,Released,"When billions get stolen, meet the pros who steal it back.","A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",2020s
1007757,Swapped,en,181.2789,8.971,1681,102,0,0,Nathan Greno,2026-05-01,2026,5,Unknown,Excellent,Released,Transform your destiny.,"A small woodland creature and a majestic bird, two natural sworn enemies of the Valley, magically trade places and set off on an adventure of a lifetime to switch back. Their journey soon uncovers a greater threat—one that could endanger not only their species, but the entire valley they call home.",2020s
1293550,Bandar,hi,180.1061,7.0,1,140,0,0,Anurag Kashyap,2026-06-05,2026,6,Unknown,Good,Released,,"TV star Samar's life spirals when his ex Gayatri accuses him of rape after he blocks contact with her. Despite his new relationship with Khushi, he faces arrest and encounters a corrupt justice system.",2020s
11012,Damage,en,178.0337,6.6,689,111,11000000,31000000,Louis Malle,1992-12-02,1992,12,Medium,Average,Released,Desire... Deceit... Destiny...,The life of a respected British politician at the height of his career crumbles when he becomes obsessed with his son's lover.,1990s
1239134,Bhooth Bangla,hi,176.9378,5.531,16,163,14000000,20000000,Priyadarshan,2026-04-16,2026,4,Medium,Average,Released,,"A man inherits a palace in rural Mangalpur and plans his sister's wedding there, but strange supernatural events and panicked locals force him to investigate the property's mysterious past.",2020s
1439930,The Punisher: One Last Kill,en,172.6182,8.356,1597,51,0,0,Reinaldo Marcus Green,2026-05-12,2026,5,Unknown,Excellent,Released,Hey Frank.,"As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",2020s
1358005,Office Romance,en,172.3516,6.497,187,115,0,0,Ol Parker,2026-06-04,2026,6,Unknown,Average,Released,It's going down.,"Jackie, President and CEO of Air Cruz, runs a tight ship in her business, including a rigid anti-fraternization policy for all her employees. When a new sexy lawyer begins working for her, that policy becomes very tested.",2020s
687163,Project Hail Mary,en,172.0283,8.681,5082,157,200000000,681404846,Phil Lord,2026-03-15,2026,3,Blockbuster,Excellent,Released,Believe in the Hail Mary.,"Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction.",2020s
912378,Dridam,ml,167.394,7.0,1,127,0,0,Martin Joseph,2026-05-08,2026,5,Unknown,Good,Released,,"A police officer arrives at a seemingly peaceful station but faces pressure when human remains are discovered. Given only a week to solve the murder, he must navigate demands from his department and an anxious public seeking swift justice.",2020s
1226293,Salitan,tl,160.6167,4.714,7,105,0,0,Bobby Bonifacio,2024-02-16,2024,2,Unknown,Poor,Released,,A suspicious wife follows her husband in Bali. She meets a dashing man who captures her heart. She soon wants her husband to really have an affair to alleviate the guilt she is feeling.,2020s
1280738,The Furious,en,160.3164,7.9,24,113,20000000,1400000,Kenji Tanigaki,2026-06-10,2026,6,Medium,Good,Released,"To save their loved ones, they will fight everyone.","After Wang Wei's daughter is kidnapped by a criminal network and he receives no help from the corrupt police, Wei sets out to find her himself. His only ally is Navin, a relentless journalist whose wife has mysteriously disappeared. Fueled by a furious vengeance, the unlikely duo ruthlessly battle the kidnappers in this explosive martial arts showdown.",2020s
28322,Madness,it,157.9452,4.969,32,89,0,0,Fernando Di Leo,1980-03-20,1980,3,Unknown,Poor,Released,,"An escaped convicted murderer invades the cottage of a man, his wife and the wife's sister, whereupon he proceeds to torment this already dysfunctional trio with rape and violence.",1980s
1582770,Dhurandhar: The Revenge,hi,155.0245,7.293,116,229,14330000,210000000,Aditya Dhar,2026-03-18,2026,3,Medium,Good,Released,Honsla Eendhan Badla,"As rival gangs, corrupt officials and a ruthless Major Iqbal close in, Hamza's mission for his country spirals into a bloody personal war where the line between patriot and monster disappears in the streets of Lyari.",2020s
1419406,The Shadow's Edge,zh,153.2712,7.8,855,142,0,174400000,Larry Yang,2025-08-16,2025,8,Unknown,Good,Released,He's training a new generation of law enforcers for a dangerous mission to save the world from ruthless criminals.,Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,2020s
1628448,Maa Behen,hi,146.6018,7.2,8,127,0,0,Suresh Triveni,2026-06-04,2026,6,Unknown,Good,Released,,"In this dark comedy, a woman calls her estranged daughters in the middle of the night with chilling news — there's a dead body in her kitchen.",2020s
1380291,Tom Clancy's Jack Ryan: Ghost War,en,145.3107,7.093,558,107,0,0,Andrew Bernstein,2026-05-20,2026,5,Unknown,Good,Released,No operation stays dark forever.,"Jack Ryan is reluctantly pulled back into espionage when an international covert mission unravels a deadly conspiracy. Racing against time, he joins CIA allies Mike November & James Greer and sharp MI6 officer Emma Marlowe to battle a rogue black-ops unit in a high-stakes, deeply personal fight.",2020s
976912,Graphic Desires,en,138.0683,6.935,92,90,0,0,Andy Edwards,2023-08-31,2023,8,Unknown,Average,Released,An erotic thriller for the Tinder generation.,"When reclusive Franklin cheats on his partner with a mysterious girl he meets on a dating app, it becomes the start of a deadly obsession.",2020s
1083381,Backrooms,en,132.0314,6.9,528,111,10000000,262334251,Kane Parsons,2026-05-27,2026,5,Medium,Average,Released,You are not supposed to be here.,A strange doorway appears in the basement of a furniture showroom.,2020s
270473,Love Sick,th,131.6448,5.5,2,101,0,0,Rerkchai Paungpetch,2013-12-25,2013,12,Unknown,Average,Released,When a lovebird is getting love sick.,"Gob, a product designer who always manages to find something crap to present to his boss and really wants someone who can listen to his problems when he feels down. All he got, however, is Gab, a reckless dancer friend who only likes to talk about herself and order him to do this and that.",2010s
1327819,Hoppers,en,128.588,8.183,1594,104,150000000,372010783,Daniel Chong,2026-03-04,2026,3,Blockbuster,Excellent,Released,Act natural.,"Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.",2020s
1430077,Hokum,en,123.7181,6.689,230,108,5000000,23563104,Damian McCarthy,2026-04-29,2026,4,Low,Average,Released,We've been expecting you.,"When novelist Ohm Bauman retreats to a remote inn to scatter his parents' ashes, he is consumed by tales of a witch haunting the honeymoon suite. Disturbing visions and a shocking disappearance forces him to confront dark corners of his past.",2020s
83533,Avatar: Fire and Ash,en,123.4148,7.582,3453,198,350000000,1490477656,James Cameron,2025-12-17,2025,12,Blockbuster,Good,Released,The world of Pandora will change forever.,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",2020s
1694978,Chum,en,117.4323,5.1,11,87,0,0,Jonathan Zuck,2026-05-27,2026,5,Unknown,Average,Released,There's no hinding in the sea,"A newlywed couple joins friends on a Mediterranean yacht excursion, only to find themselves caught between a predatory shark and a psychopathic killer in their midst-transforming a sun-drenched escape into a fight for survival.",2020s
1288341,Seven Snipers,en,117.0487,5.887,31,87,0,0,Sandra Sciberras,2026-04-30,2026,4,Unknown,Average,Released,She escaped her past. It hunted her down.,"When a former elite sniper is hunted down by the ruthless warlord who once held her captive, she must fight to the death to protect the daughter she has raised in hiding, on a remote Australian farm.",2020s
12104,Pink Floyd: The Wall,en,114.1711,7.9,1650,95,12000000,22244207,Alan Parker,1982-07-14,1982,7,Medium,Good,Released,The memories. The madness. The music... The movie.,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,1980s
1285366,Shape of My Heart,ja,113.8439,5.0,3,91,0,0,Shinji Imaoka,2024-07-06,2024,7,Unknown,Average,Released,,"A romance about a man and a woman who, due to an unexpected event, end up switching bodies. Despite coming from completely different backgrounds and environments, the two try to overcome the various difficulties that arise from their body swap.",2020s
1433117,Kara,ta,109.1357,6.1,22,161,0,0,Vignesh Raja,2026-04-30,2026,4,Unknown,Average,Released,"Sometimes, staying dangerous is the only way to stay alive.","A thief tries to go straight, but when predatory banks trap his father in debt, he returns to crime — with a determined cop closing in on his trail.",2020s
1241752,Rita,tl,107.6379,5.979,24,113,1,2,Jerry Lopez Sineneng,2024-03-22,2024,3,Low,Average,Released,,"Rita, who finds herself alone when husband Ariel works abroad. They both find solace and sexual satisfaction in other people. When Ariel comes back, they both act like nothing happened. But will this keep their marriage from falling apart?",2020s
1290821,Shelter,en,107.0454,7.657,1231,107,50000000,53933639,Ric Roman Waugh,2026-01-28,2026,1,High,Good,Released,Her safety. His mission.,"A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",2020s
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,ja,106.4625,7.726,861,156,20000000,733030221,Haruo Sotozaki,2025-07-18,2025,7,Medium,Good,Released,It's time to have some fun.,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",2020s
1536233,The Summoning of Baby Blue,en,106.1949,5.0,6,76,0,0,Sergio Gonzalez,2025-10-15,2025,10,Unknown,Average,Released,Say the name. Summon your fate.,A babysitting gig becomes a nightmare of urban legend when three teens summon Baby Blue. Survival depends on uncovering the past to escape a mother’s wrath from beyond the grave.,2020s
1390300,Over Your Dead Body,en,105.5002,6.637,205,105,0,2055131,Jorma Taccone,2026-03-14,2026,3,Unknown,Average,Released,Breakups are all in the execution.,"A dysfunctional couple head to a remote cabin to ""reconnect"", but each has secret intentions to kill the other.",2020s
1560681,Colors of Evil: Black,pl,102.1576,6.513,40,110,0,0,Adrian Panek,2026-06-10,2026,6,Unknown,Average,Released,,"Investigating the disappearance of children in a remote Polish town, prosecutor Leopold Bilski must unravel a sinister local legend before it's too late.",2020s
1273221,Scary Movie,en,100.7261,5.596,282,96,30000000,173200000,Michael Tiddes,2026-06-03,2026,6,Medium,Average,Released,Every line will be crossed.,"Twenty-six years after outrunning a suspiciously familiar masked killer, the Core Four are back in the killer's crosshairs and no horror movie IP is safe.",2020s
1092936,The Holy Boy,it,97.9699,6.985,134,122,4025000,377925,Paolo Strippoli,2025-09-17,2025,9,Low,Average,Released,,"A PE teacher moves to a isolated mountain village where the people appear to live in unshakeable serenity, but soon stumbles across a disturbing ritual. Once a week, the locals are freed of their pain by a lonely boy born with the power to heal one's soul just by hugging them. Trying to rescue him from this madness, the man unleashes his dark side.",2020s
4247,Scary Movie,en,95.1809,6.414,7848,88,19000000,278023280,Keenen Ivory Wayans,2000-07-07,2000,7,Medium,Average,Released,No mercy. No shame. No sequel.,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",2000s
259872,Skin. Like. Sun.,fr,94.8843,6.074,115,60,0,0,Jennifer Lyon Bell,2009-10-10,2009,10,Unknown,Average,Released,,"Real-life young couple Wim and Floor spend an afternoon in the sunwashed rooms of a crumbling home in Belgium. In a unique twist, this artistic erotic documentary is edited in nearly real-time. In the slowness, we get the build, the sweetness, and the sexiness. Forget about fingersnapping fast editing. Slow is where it’s at.",2000s
278,The Shawshank Redemption,en,90.5921,8.722,30562,142,25000000,28341469,Frank Darabont,1994-09-23,1994,9,Medium,Excellent,Released,Fear can hold you prisoner. Hope can set you free.,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",1990s
1522126,1000 Men and Me: The Bonnie Blue Story,en,89.4917,5.575,20,60,0,0,Victoria Silver,2025-07-29,2025,7,Unknown,Average,Released,,"Adult content creator Bonnie Blue announced that she’d slept with 1057 men in 12 hours. Exploring the polarising debate around Bonnie and the pornification of our society, the film follows her over the most eye-opening six months of her life.",2020s
204407,Bosco d'amore,en,87.4903,4.667,6,113,0,0,Alberto Bevilacqua,1981-09-08,1981,9,Unknown,Poor,Released,,"The time is the mid-14th century --- the Pope is now residing at Avignon, the Black Death is killing millions across Europe, and civil wars are adding to the turmoil and chaos. In this story adapted from Giovanni Boccaccio's Decameron, a young teenage couple is sent to live in a nearby town by the man's uncle, in an attempt to keep them safe from harm. She is from the lower classes, and he comes from a noble family -- a family that opposes his choice of a future bride. While en route to the town, the couple's horses are stolen and they are forced to continue through the forest on foot -- at a pace that introduces them to a kaleidoscope of Boccaccio's characters, from masters of mysticism, to soldiers of the warring Papal armies. Somehow, the couple manage to get through this gauntlet of sorts, and they do marry. Just as they are ready to go back to Rome, they hear that there is an insurrection in the offing, and suddenly, their brief spate of stability is threatened again.",1980s
1363387,Saccharine,en,85.7149,6.147,17,113,0,0,Natalie Erika James,2026-05-22,2026,5,Unknown,Average,Released,What's eating you?,"After succumbing to an obscure weight-loss craze involving the eating of human ashes, lovelorn medical student Hana finds herself haunted by the ghost of the person she's eating.",2020s
1318447,Apex,en,81.7234,6.806,1460,96,0,0,Baltasar Kormákur,2026-04-24,2026,4,Unknown,Average,Released,Hunt. Survive.,A grieving woman pushing her limits on a solo adventure in the Australian wild is ensnared in a twisted game with a cunning killer who thinks she's prey.,2020s
1486860,Haunted 3D: Echoes of the Past,hi,81.2248,0.0,0,0,0,0,Vikram Bhatt,2026-06-12,2026,6,Unknown,Poor,Released,,"A man seeks refuge in a remote Indian mountain mansion, fleeing his past. He discovers the house harbors sinister secrets, pain, and terror ready to torment him.",2020s
1297842,GOAT,en,80.294,8.148,792,100,90000000,193566330,Tyree Dillihay,2026-02-11,2026,2,High,Excellent,Released,You're never too small to dream big.,"A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.",2020s
1084244,Toy Story 5,en,78.8498,6.4,9,102,0,0,Andrew Stanton,2026-06-17,2026,6,Unknown,Average,Released,It's on.,"When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.",2020s
1472951,Infiltrate,en,78.6409,5.471,17,93,0,0,James Mark,2026-04-10,2026,4,Unknown,Average,Released,,"In a city overrun by crime, government Agent Lily Chen is forced to choose between her duty and her family when her husband is kidnapped, and she’s blackmailed into assassinating high-level criminals to save him. As she delves deeper into the criminal underworld, Lily’s relentless pursuit of justice unravels a web of corruption, leading to a final, life-altering decision that will change her world forever.",2020s
350,The Devil Wears Prada,en,77.1182,7.433,13723,109,35000000,326588371,David Frankel,2006-06-29,2006,6,Medium,Good,Released,Meet Andy Sachs. A million girls would kill to have her job. She's not one of them.,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine.",2000s
1084242,Zootopia 2,en,77.0439,7.665,2945,108,150000000,1868208796,Jared Bush,2025-11-26,2025,11,Blockbuster,Good,Released,They're back with a twissst.,"After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",2020s
39254,Real Steel,en,76.6538,7.105,9216,127,110000000,299300000,Shawn Levy,2011-09-28,2011,9,High,Good,Released,Courage is stronger than steel.,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",2010s
980431,Avatar Aang: The Last Airbender,en,73.8862,0.0,0,99,0,0,Lauren Montgomery,2026-10-09,2026,10,Unknown,Poor,Post Production,,"Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",2020s
1291608,Dhurandhar,hi,71.7809,7.2,303,212,14330000,170000000,Aditya Dhar,2025-12-05,2025,12,Medium,Good,Released,,"A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.",2020s
157336,Interstellar,en,70.5263,8.478,40009,169,165000000,746606706,Christopher Nolan,2014-11-05,2014,11,Blockbuster,Excellent,Released,Mankind was born on Earth. It was never meant to die here.,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2010s
1305781,Blades of the Guardians,zh,70.2025,7.125,52,126,123000000,203356793,Yuen Woo-ping,2026-02-17,2026,2,High,Good,Released,A grand martial arts feast is back!,"Dao Ma, the ""second most wanted fugitive,"" is entrusted by his benefactor, the chief of Mo family clan, to take on a mysterious escort mission-escorting the ""most wanted fugitive"" to Chang'an.",2020s
460465,Mortal Kombat,en,70.0643,7.045,6773,110,20000000,84426031,Simon McQuoid,2021-04-07,2021,4,Medium,Good,Released,Get over here!,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",2020s
226674,The Adolescent,fr,68.1827,4.5,15,90,0,0,Jeanne Moreau,1979-01-24,1979,1,Unknown,Poor,Released,,"In the summer of 1939, 13-year-old Marie goes with her parents to visit her grandparents in a small town near Avignon. Marie discovers her femininity and falls for a young Jewish doctor, but he prefers Eva, Marie's mother.",1970s
1220522,Dacoit,te,65.795,6.6,5,150,0,0,Shaneil Deo,2026-04-10,2026,4,Unknown,Average,Released,,"Betrayed by his better half, a man is convicted for a crime he didn't commit. Once free, he hunts her down in pursuit of vengeance, as their stories intertwine with a series of robberies.",2020s
980477,Ne Zha 2,zh,65.5493,8.154,712,144,80000000,2259822417,Jiao Zi,2025-01-29,2025,1,High,Excellent,Released,Witness a hero reborn.,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",2020s
744275,After We Fell,en,64.8862,7.003,2746,99,14000000,21753705,Castille Landon,2021-09-01,2021,9,Medium,Good,Released,,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",2020s
235271,Addicted,en,61.6904,5.919,448,105,0,17534314,Bille Woodruff,2014-10-10,2014,10,Unknown,Average,Released,Every Woman Needs an Escape,A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,2010s
1159559,Scream 7,en,61.6101,6.173,1030,114,45000000,213835967,Kevin Williamson,2026-02-25,2026,2,Medium,Average,Released,Burn it all down.,"When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.",2020s
4258,Scary Movie 5,en,61.5746,4.795,3053,88,20000000,78613981,Malcolm D. Lee,2013-04-11,2013,4,Medium,Poor,Released,Evil is coming. Bring protection.,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",2010s
840464,Greenland 2: Migration,en,61.0032,6.443,1203,98,90000000,44856736,Ric Roman Waugh,2026-01-07,2026,1,High,Average,Released,Hope is uncharted territory.,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",2020s
424711,Poppea's Hot Nights,it,60.7989,4.7,5,94,0,0,Guido Malatesta,1969-01-01,1969,1,Unknown,Poor,Released,,Poppea's Hot Nights (Italian: Le calde notti di Poppea) is a 1969 Italian comedy film set in Ancient Rome. It was written and directed by Guido Malatesta and stars Olga Schoberová (credited as Olinka Berova) and Brad Harris in the main roles.,1960s
755898,War of the Worlds,en,59.8603,4.088,1007,91,10000000,0,Rich Lee,2025-07-29,2025,7,Medium,Poor,Released,Your data is deadly.,"Will Radford is a top analyst for Homeland Security who tracks potential threats through a mass surveillance program, until one day an attack by an unknown entity leads him to question whether the government is hiding something from him... and from the rest of the world.",2020s
1325734,The Drama,en,59.2329,7.0,1034,105,12,131200046,Kristoffer Borgli,2026-03-26,2026,3,Low,Good,Released,Witness the wedding of the year.,A happily engaged couple is put to the test when an unexpected turn sends their wedding week off the rails.,2020s
1242898,Predator: Badlands,en,58.8848,7.789,3084,107,105000000,184500000,Dan Trachtenberg,2025-11-05,2025,11,High,Good,Released,First hunt. Last chance.,"Cast out from his clan, a young Predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary.",2020s
1292415,Beast,en,58.7283,6.382,51,115,0,0,Tyler Atkins,2026-04-10,2026,4,Unknown,Average,Released,Legends are made in the cage.,"MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",2020s
1364953,Mārama,en,58.3124,6.4,9,89,0,0,Toa Stappard,2026-04-17,2026,4,Unknown,Average,Released,A Māori gothic story of retribution.,"1859. When a young Māori woman is summoned from New Zealand to North Yorkshire, she uncovers her horrific colonial heritage and is compelled to confront and destroy the titled Englishman who devastated her family.",2020s
1473332,No One Will Hear Your Scream,es,58.0273,5.375,8,80,0,0,Mariano Cattaneo,2025-09-05,2025,9,Unknown,Average,Released,MIENTRAS UNOS CELEBRAN... ...OTROS CALLAN PARA SIEMPRE,"While an entire country is focused on the 1990 World Cup in Italy, someone takes advantage of Argentina's matches to commit brutal murders.",2020s
1613798,Vengeance,es,57.643,7.504,255,103,0,0,Rodrigo Valdes,2026-02-26,2026,2,Unknown,Good,Released,,"The brutal murder of the wife of “Toro,” a military hero in the special forces, turns him into a man with a single purpose: revenge. After a stroke of fate makes him a millionaire, Carlos transforms his fortune into an arsenal and, together with his closest soldiers, sets out to hunt down those responsible.",2020s
1368166,The Housemaid,en,57.4212,7.251,2427,131,35000000,399644671,Paul Feig,2025-12-18,2025,12,Medium,Good,Released,Discover what lies behind closed doors.,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",2020s
1604143,나는 신혼 너는 재혼,ko,57.394,0.0,0,0,0,0,,2021-08-12,2021,8,Unknown,Poor,Released,,,2020s
862,Toy Story,en,55.7716,8.0,19940,81,30000000,401157969,John Lasseter,1995-11-22,1995,11,Medium,Excellent,Released,The adventure takes off when toys come to life!,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",1990s
